Sales,Month,AgeInMonths,ProfileInMonths,Subscribed,NumPrevOrders,AvgSpend,POSR,OPR,Online,Discount,ShippingOption,Shipping,Country,Platform,Payment,DayOfWeek,Ad_1,Ad_2,Ad_3,SocialMedia
454.95,July,511,24,Daily,28,313.16,4,0.65,43,44,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,No,No,None
507.59,June,475,22,None,27,383.25,0.2,0.52,54,0,Express,Paid,England,Computer,Credit Card,Saturday,Yes,No,Yes,Facebook
814.67,December,534,29,None,24,399.25,6,0.97,50,0,Standard,Paid,Netherlands,Android,Credit Card,Friday,No,Yes,No,None
532.3,October,465,28,None,30,210.19,5.7,0.99,37,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,No,None
650,October,349,38,None,27,175.22,1.5,0.77,52,0,Premium,Paid,India,Computer,Credit Card,Thursday,Yes,No,Yes,Twitter
507.75,April,434,11,None,8,276.43,2.2,0.91,35,0,Standard,Paid,South Africa,Computer,EFT,Tuesday,No,Yes,Yes,None
557.77,August,351,21,None,27,183.37,0.6,0.92,35,0,Express,Paid,Belgium,Computer,Credit Card,Thursday,No,Yes,Yes,None
832.28,January,333,15,None,3,218.51,2.1,0.61,95,0,Premium,Paid,South Africa,Computer,EFT,Tuesday,Yes,No,Yes,Instagram
444.77,January,432,37,None,29,175.01,6.9,0.55,66,0,Standard,Free,South Africa,Computer,Credit Card,Saturday,No,No,No,None
581.9,August,421,24,None,31,174.82,8,0.52,40,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,Yes,None
424.36,September,430,2,None,12,143.05,3.4,0.97,58,0,Express,Paid,United States,Computer,PayPal,Sunday,No,No,No,None
573.29,January,512,26,None,35,264.93,4.3,0.85,15,0,Express,Paid,China,Computer,Credit Card,Monday,No,No,Yes,None
511.01,February,446,30,None,26,234.09,4.1,0.56,34,0,Premium,Paid,Ireland,Computer,EFT,Sunday,No,Yes,No,None
552.58,August,466,10,None,9,323.14,6.7,0.97,63,0,Standard,Paid,Japan,Computer,Credit Card,Friday,No,Yes,Yes,None
571.99,March,369,19,None,11,244.31,4.6,0.8,46,0,Express,Paid,South Africa,Android,Credit Card,Saturday,No,Yes,Yes,None
549.81,May,472,69,None,55,137.67,3.6,0.74,55,0,Express,Paid,Germany,Computer,Credit Card,Friday,No,Yes,Yes,None
635.15,January,399,49,None,46,167.77,2.6,0.74,38,0,Standard,Paid,China,Computer,PayPal,Saturday,Yes,Yes,No,Instagram
775.3,July,405,68,Daily,41,183.66,8,0.83,31,0,Express,Paid,South Africa,iOS,EFT,Sunday,Yes,Yes,No,Facebook
779.81,May,356,52,None,46,504.72,0.1,0.65,65,0,Premium,Paid,Belgium,Computer,Credit Card,Thursday,Yes,No,No,Instagram
493.87,February,390,6,None,13,199.07,1.7,0.59,46,0,Premium,Paid,South Africa,iOS,EFT,Friday,No,No,Yes,None
786.57,April,421,0,None,0,0,6.6,0,52,10,Standard,Paid,Germany,iOS,Credit Card,Saturday,No,Yes,Yes,None
642.1,June,427,40,None,35,385.06,4.1,0.68,58,0,Express,Paid,England,Computer,PayPal,Friday,No,Yes,Yes,None
478.17,December,433,26,Weekly,23,224.9,3.6,0.63,46,0,Premium,Paid,South Africa,Computer,EFT,Friday,No,No,Yes,None
484.93,January,459,48,None,53,289.77,5,0.55,98,0,Express,Free,South Africa,iOS,Credit Card,Wednesday,No,Yes,No,None
948.77,October,546,32,None,26,139.52,2.9,0.8,36,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,Yes,No,Yes,Instagram
624.65,April,410,35,None,30,155,3.7,0.66,29,0,Premium,Free,South Africa,iOS,Credit Card,Saturday,No,No,Yes,None
576.17,May,468,22,None,23,303.64,0.9,0.65,47,0,Standard,Free,South Africa,iOS,Account Credit,Friday,Yes,No,Yes,Facebook
793.62,August,428,8,None,7,225.48,5.5,0.66,31,0,Premium,Paid,Italy,iOS,Account Credit,Tuesday,Yes,Yes,No,Instagram
672.25,September,471,89,Daily,47,200.15,6.5,0.9,39,22,Express,Paid,Egypt,Computer,Credit Card,Tuesday,No,Yes,No,None
458.79,May,408,34,None,35,244.24,3.2,0.97,45,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,No,Yes,None
522.89,September,363,22,Monthly,36,165.62,4.6,0.7,33,0,Standard,Paid,England,Computer,EFT,Sunday,No,No,Yes,None
628.73,September,484,17,None,8,310.66,2.8,0.53,46,0,Premium,Free,South Africa,Computer,EFT,Thursday,Yes,No,Yes,Instagram
587.3,February,417,9,None,15,234.33,6.2,0.87,89,0,Express,Paid,South Africa,Computer,EFT,Sunday,Yes,Yes,No,Instagram
491.97,May,366,31,Weekly,28,261.34,2,0.51,55,34,Standard,Paid,England,Computer,EFT,Monday,Yes,No,Yes,Twitter
756.25,March,340,20,None,13,302.15,7.7,0.96,73,7,Standard,Paid,Ireland,Computer,PayPal,Saturday,No,Yes,Yes,None
1097.49,May,556,45,None,49,215.52,5.9,0.52,35,0,Premium,Paid,Germany,iOS,Account Credit,Sunday,No,Yes,Yes,None
679.25,May,529,34,Monthly,30,272.3,6,0.9,33,8,Standard,Free,South Africa,Computer,Account Credit,Saturday,No,Yes,Yes,None
1091.5,March,536,16,Daily,12,453.08,8,0.51,45,40,Standard,Paid,South Africa,iOS,Account Credit,Saturday,Yes,Yes,No,Instagram
554.68,December,535,6,None,7,138.07,0.3,0.95,35,0,Standard,Paid,South Africa,Computer,EFT,Friday,Yes,No,No,Twitter
547.2,April,471,64,Daily,51,360.38,4.3,0.5,51,0,Express,Paid,South Africa,Computer,EFT,Friday,No,No,Yes,None
605.01,September,368,53,None,49,138.3,2.4,0.88,42,0,Express,Paid,Japan,Computer,Credit Card,Friday,Yes,No,No,Instagram
644.07,August,499,0,None,0,0,1.4,0,38,0,Standard,Paid,China,iOS,Credit Card,Wednesday,No,No,No,None
444.44,April,480,8,None,14,280.34,0.5,0.63,46,0,Standard,Paid,China,Computer,EFT,Sunday,Yes,No,No,Facebook
693.77,November,468,31,Daily,26,168.81,7.9,0.61,36,0,Standard,Free,South Africa,iOS,Credit Card,Monday,Yes,Yes,No,Twitter
535.34,September,457,18,Daily,15,467.48,6.1,0.78,42,0,Express,Paid,Brazil,Computer,Credit Card,Wednesday,No,Yes,Yes,None
482.17,July,454,61,None,45,273.87,4.9,0.57,42,23,Premium,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,Yes,None
1041.21,September,327,31,None,33,330.44,0.3,0.99,25,0,Premium,Paid,Kenya,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
460.59,December,409,59,None,48,315.03,2.1,0.73,63,40,Standard,Paid,Netherlands,Computer,EFT,Saturday,Yes,No,No,Instagram
864.09,April,358,17,None,12,168.51,7.4,0.57,45,0,Standard,Paid,South Africa,Computer,EFT,Thursday,Yes,Yes,No,Facebook
498.78,December,412,48,Monthly,51,136.15,3,1,61,0,Express,Paid,Japan,Computer,Credit Card,Monday,No,No,Yes,None
479.85,September,410,53,Daily,55,255,7.7,0.54,60,0,Premium,Paid,Japan,Computer,Credit Card,Tuesday,Yes,No,No,Instagram
530.65,April,417,5,None,10,195.7,4.3,0.77,63,37,Express,Paid,United States,Computer,Credit Card,Wednesday,Yes,Yes,Yes,Instagram
751.77,February,396,0,None,0,0,4.1,0,47,13,Express,Paid,Italy,Computer,Credit Card,Tuesday,No,Yes,Yes,None
658.15,August,448,24,None,23,474.98,7.7,0.54,56,0,Express,Paid,Ireland,Computer,Credit Card,Tuesday,No,Yes,Yes,None
1202.95,August,575,14,None,9,189.64,2.7,0.68,44,0,Express,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
948.72,March,527,21,None,36,157.64,5.9,0.67,55,0,Standard,Paid,England,Computer,Credit Card,Wednesday,No,Yes,No,None
541.56,April,457,47,None,37,207.24,4.8,0.69,43,0,Express,Paid,Ireland,iOS,Credit Card,Friday,Yes,Yes,No,Instagram
587.04,June,390,15,None,14,141.3,7.9,0.63,47,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,Yes,Yes,No,Instagram
612.91,July,390,68,Weekly,54,236.81,1.9,0.56,26,0,Express,Paid,India,Computer,Credit Card,Saturday,No,No,Yes,None
668.62,April,397,28,None,28,138.98,7.5,0.56,24,0,Premium,Paid,Italy,Computer,Account Credit,Wednesday,Yes,No,Yes,Twitter
607.2,January,397,25,None,36,231.12,7.9,0.54,75,0,Express,Paid,Netherlands,Computer,Credit Card,Wednesday,No,Yes,No,None
454.39,June,471,14,None,14,300.41,0.2,0.76,43,0,Premium,Paid,Egypt,Computer,Credit Card,Saturday,No,Yes,Yes,None
506.51,July,423,60,None,52,164.02,1.1,0.82,39,0,Express,Paid,England,Android,Credit Card,Saturday,No,Yes,Yes,None
592.33,July,525,27,None,32,162.12,0.1,0.93,36,0,Standard,Paid,South Africa,Android,EFT,Saturday,Yes,No,Yes,Facebook
540.13,April,410,5,None,10,289.4,0.7,0.5,41,0,Standard,Paid,China,Android,EFT,Saturday,Yes,No,Yes,Twitter
719.78,August,385,62,Monthly,53,352.3,3.8,0.53,43,0,Express,Paid,South Africa,Computer,EFT,Thursday,No,Yes,Yes,None
489.97,October,450,26,Monthly,33,225.64,5.3,0.52,40,0,Express,Paid,South Africa,Computer,Credit Card,Wednesday,No,No,No,None
626.06,November,447,20,None,13,216.17,7.5,0.64,51,0,Standard,Paid,Egypt,Computer,Credit Card,Friday,Yes,Yes,No,Instagram
664.94,March,552,34,None,30,148.55,3.5,0.52,90,0,Express,Free,Ireland,iOS,Credit Card,Friday,No,No,No,None
712.22,January,380,45,None,51,498.67,7.1,0.54,56,0,Express,Paid,Belgium,Computer,Credit Card,Wednesday,Yes,Yes,Yes,Twitter
633.31,December,372,32,None,21,207.51,4.5,0.83,59,0,Standard,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
480.1,May,409,30,Monthly,30,319.1,3.1,0.51,73,6,Express,Paid,South Africa,Computer,EFT,Friday,Yes,No,Yes,Facebook
754.58,October,448,70,Daily,53,226.75,4.2,0.68,36,0,Premium,Paid,South Africa,Android,EFT,Sunday,Yes,Yes,Yes,Instagram
773.75,January,431,30,Monthly,25,251.1,5.2,0.55,33,0,Express,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,No,None
708.68,September,493,9,None,14,240.14,8,0.79,32,0,Express,Paid,Italy,Computer,PayPal,Sunday,No,Yes,No,None
452.14,October,460,21,None,27,273.49,0.3,0.7,51,0,Standard,Free,South Africa,Computer,Credit Card,Tuesday,Yes,No,Yes,Twitter
1164,April,562,29,Daily,25,234.85,6.6,0.98,49,0,Express,Paid,Ireland,Computer,Credit Card,Saturday,Yes,Yes,No,Twitter
563.43,July,501,7,Monthly,7,397.83,3.1,0.93,56,0,Standard,Paid,Belgium,iOS,EFT,Sunday,No,No,Yes,None
788.47,June,416,42,Monthly,64,332.24,4.2,0.52,33,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,Yes,None
488.15,March,467,14,None,8,236.83,4,0.82,58,28,Premium,Paid,South Africa,Computer,Account Credit,Friday,Yes,No,Yes,Instagram
533.31,May,390,42,None,31,157.82,5,0.65,70,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,No,Facebook
597.31,August,355,3,None,14,384.82,2.7,0.72,55,29,Express,Paid,Kenya,Computer,Account Credit,Sunday,Yes,No,Yes,Facebook
567.74,December,426,28,None,24,380.85,2,0.87,36,0,Standard,Free,South Africa,Android,Credit Card,Saturday,Yes,No,Yes,Facebook
687.9,June,411,6,None,10,211.1,7.4,0.65,46,0,Standard,Free,South Africa,Computer,EFT,Wednesday,No,Yes,Yes,None
987.45,January,554,30,None,24,223.64,3,0.62,52,0,Premium,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,No,No,Twitter
576.06,September,441,47,Monthly,50,266.43,5.4,0.92,36,17,Express,Paid,Germany,Android,Credit Card,Wednesday,Yes,Yes,Yes,Twitter
746.67,October,365,8,None,11,216.09,7.2,0.71,66,0,Standard,Paid,South Africa,Computer,EFT,Thursday,Yes,Yes,No,Twitter
506.2,September,460,2,Weekly,8,309.35,1.5,0.77,20,35,Express,Paid,South Africa,Computer,Credit Card,Tuesday,No,No,Yes,None
981.08,November,550,14,None,15,206.76,1.6,0.82,37,0,Standard,Paid,South Africa,Computer,Account Credit,Friday,Yes,No,Yes,Instagram
600.97,January,516,18,None,15,252.01,7,0.6,86,32,Standard,Paid,Egypt,Computer,Credit Card,Saturday,No,No,Yes,None
571.54,May,366,19,None,13,278.38,2,0.93,37,0,Premium,Paid,South Africa,Computer,Account Credit,Wednesday,No,No,Yes,None
515.75,November,488,20,None,12,154.85,0.8,0.97,30,14,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
489.32,January,443,25,None,20,224.65,7.3,0.56,51,0,Premium,Paid,South Africa,Computer,EFT,Sunday,No,Yes,Yes,None
560.32,February,517,51,Daily,40,158.97,4.7,0.6,53,0,Express,Paid,Brazil,Computer,Credit Card,Wednesday,No,No,Yes,None
465.29,March,404,46,None,41,258.94,5.8,0.78,67,0,Standard,Free,South Africa,Computer,EFT,Monday,Yes,No,Yes,Twitter
417.87,February,464,28,Weekly,37,303.96,2.6,0.92,85,0,Express,Paid,South Africa,Computer,EFT,Monday,Yes,No,Yes,Instagram
613.23,January,402,47,None,52,176.71,4.9,1,31,0,Premium,Paid,South Africa,Computer,EFT,Wednesday,No,Yes,Yes,None
564.03,June,455,39,Monthly,33,173.89,4.5,0.82,51,0,Express,Paid,Ireland,Computer,Credit Card,Wednesday,No,Yes,Yes,None
523.64,May,404,27,None,26,164.44,4.3,0.9,75,0,Express,Paid,India,Computer,EFT,Saturday,No,Yes,No,None
941.99,August,550,41,Daily,50,144.76,6.5,0.65,77,0,Express,Paid,India,iOS,Credit Card,Sunday,Yes,No,No,Instagram
485.12,October,439,46,Daily,43,185.74,7,0.55,79,0,Standard,Paid,South Africa,Computer,EFT,Friday,Yes,No,Yes,Facebook
538.98,December,478,33,None,35,353.5,4.6,0.85,33,0,Premium,Paid,South Africa,iOS,EFT,Tuesday,No,Yes,No,None
1257.92,January,336,0,None,0,0,7.2,0,41,35,Standard,Paid,South Africa,iOS,Credit Card,Saturday,No,Yes,Yes,None
972.38,February,539,0,None,0,0,3.7,0,64,0,Standard,Paid,Belgium,Computer,Credit Card,Tuesday,No,No,No,None
903.02,February,564,0,None,0,0,4.1,0,52,23,Standard,Paid,Germany,iOS,Credit Card,Thursday,Yes,No,Yes,Instagram
1008.21,August,377,24,None,24,177.16,6.1,0.53,60,0,Standard,Free,South Africa,Computer,Credit Card,Wednesday,No,Yes,Yes,None
955.25,May,566,18,Weekly,12,462.58,1.1,0.68,61,0,Premium,Free,South Africa,Android,EFT,Saturday,Yes,Yes,Yes,Twitter
561.62,December,454,33,None,45,154.8,5.1,0.53,42,19,Standard,Free,South Africa,Computer,Account Credit,Saturday,No,Yes,Yes,None
756.42,October,508,16,Daily,8,349.23,6.4,0.58,41,32,Standard,Paid,Egypt,Computer,Credit Card,Tuesday,No,Yes,No,None
537.83,June,419,1,None,20,175.13,5.4,0.79,23,0,Standard,Paid,Belgium,Android,Credit Card,Saturday,No,Yes,No,None
504.41,July,407,26,None,30,262.16,3.2,0.99,40,0,Premium,Paid,Japan,Computer,EFT,Wednesday,No,Yes,No,None
657.03,February,520,51,None,54,303.94,6.4,0.76,55,0,Express,Paid,Japan,Android,EFT,Saturday,Yes,Yes,No,Facebook
606.43,June,437,39,Monthly,40,231.39,6,0.79,26,0,Express,Free,South Africa,Computer,Account Credit,Wednesday,Yes,No,Yes,Facebook
525.89,February,404,32,None,28,420.13,7.1,0.97,37,0,Premium,Paid,South Africa,iOS,Account Credit,Saturday,No,Yes,No,None
710.59,December,418,33,None,33,153.07,7.5,0.78,35,0,Standard,Paid,South Africa,iOS,Credit Card,Friday,Yes,Yes,No,Facebook
621.05,May,391,7,None,8,172.66,7.8,0.64,56,28,Standard,Paid,South Africa,Computer,Credit Card,Monday,Yes,Yes,Yes,Facebook
566.2,December,508,15,None,11,192.79,2.2,0.99,55,0,Express,Paid,Japan,Computer,EFT,Monday,No,Yes,Yes,None
544.57,June,372,53,None,47,356.01,1,0.52,41,0,Standard,Paid,South Africa,Computer,Credit Card,Tuesday,No,No,Yes,None
678.85,December,341,26,None,34,214.53,0.4,0.79,47,0,Standard,Paid,South Africa,Computer,Credit Card,Monday,No,No,Yes,None
512.04,September,423,20,None,9,330.59,1,0.68,75,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,No,None
478.31,August,402,16,None,14,201.08,3.2,0.6,45,0,Express,Paid,Netherlands,Computer,EFT,Sunday,Yes,No,Yes,Instagram
1004.89,December,530,0,None,0,0,5.9,0,21,0,Premium,Paid,China,Computer,EFT,Monday,No,No,Yes,None
1471.6,February,566,0,None,0,0,4.5,0,38,0,Premium,Paid,China,Computer,Credit Card,Friday,No,Yes,Yes,None
569.96,December,445,17,None,9,160.43,5,0.72,77,0,Express,Paid,England,iOS,Credit Card,Thursday,Yes,Yes,No,Instagram
791.74,March,339,10,Weekly,6,437.65,1.6,0.76,64,0,Express,Paid,Ireland,Computer,Credit Card,Friday,No,Yes,Yes,None
504.6,February,408,37,None,25,246.35,2.1,0.92,48,0,Standard,Paid,China,Computer,Credit Card,Saturday,Yes,No,Yes,Twitter
506.99,June,409,38,None,22,532.61,4.6,0.58,52,27,Standard,Paid,China,Android,Credit Card,Saturday,Yes,Yes,No,Instagram
600.72,August,360,35,None,27,250.17,1.4,0.81,39,0,Standard,Paid,Belgium,Android,Credit Card,Thursday,No,No,Yes,None
560.26,January,358,20,None,5,249.99,3.5,0.98,65,0,Express,Paid,Ireland,Computer,Credit Card,Sunday,No,No,Yes,None
1581.28,July,300,69,Monthly,52,217.62,3.9,0.84,37,0,Premium,Paid,South Africa,Computer,Account Credit,Thursday,Yes,No,Yes,Facebook
539.27,September,501,0,None,0,0,5.8,0,88,0,Express,Paid,Ireland,Computer,Credit Card,Friday,No,No,No,None
444.67,February,428,20,None,14,330.09,2.6,0.66,41,0,Premium,Paid,United States,Computer,Credit Card,Tuesday,Yes,No,No,Instagram
601.64,November,421,51,None,46,169.51,2.1,0.89,54,0,Premium,Paid,Germany,iOS,Account Credit,Sunday,No,No,No,None
880.87,March,344,34,None,29,351.78,3.3,0.52,62,0,Express,Paid,South Africa,Computer,Credit Card,Friday,Yes,Yes,No,Instagram
712.88,February,497,51,Daily,55,213.52,7.7,0.73,29,0,Premium,Paid,England,Computer,Credit Card,Saturday,Yes,No,No,Instagram
463,June,484,25,None,34,257.33,2.8,0.85,45,0,Standard,Paid,Italy,Computer,Credit Card,Sunday,No,No,Yes,None
449.27,December,514,25,None,20,257.84,7,0.92,46,12,Standard,Paid,South Africa,Computer,Credit Card,Wednesday,No,No,Yes,None
467.48,May,468,2,None,8,222.5,1.8,0.74,44,0,Standard,Free,South Africa,Computer,EFT,Saturday,No,No,Yes,None
507.9,November,402,17,Monthly,16,169.24,3.9,0.79,38,0,Premium,Paid,Italy,Computer,Credit Card,Friday,No,No,Yes,None
534.08,October,394,64,Daily,45,152.81,5.5,0.64,50,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,No,None
898.95,March,336,9,None,9,289.36,8,0.97,58,0,Premium,Paid,South Africa,Computer,EFT,Wednesday,No,Yes,No,None
677.93,November,413,30,None,31,313.32,7.7,0.56,64,0,Express,Paid,Ireland,Computer,Credit Card,Thursday,No,Yes,No,None
600.68,January,504,25,None,24,281.04,3.3,0.51,44,0,Express,Paid,South Africa,iOS,EFT,Friday,No,Yes,No,None
827.25,April,506,13,Monthly,12,318.6,4.7,0.52,37,0,Express,Free,South Africa,Computer,Credit Card,Wednesday,No,Yes,Yes,None
486.45,June,411,55,None,55,379.57,3.3,0.86,57,0,Premium,Paid,South Africa,Computer,EFT,Sunday,No,No,Yes,None
605.65,January,526,12,None,6,428.44,4.7,0.6,58,0,Premium,Paid,China,Computer,Credit Card,Sunday,Yes,No,Yes,Twitter
1053.78,March,528,26,None,27,392.26,5.8,0.73,37,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,Yes,None
570.87,February,476,26,Daily,26,275.49,6.2,0.6,52,45,Standard,Paid,Japan,Computer,PayPal,Wednesday,Yes,Yes,No,Instagram
785.1,July,365,6,None,15,322,2.2,0.78,25,0,Premium,Paid,China,Computer,Credit Card,Friday,No,No,Yes,None
640.03,March,400,25,None,38,344.68,6.4,0.71,43,0,Express,Paid,Italy,Computer,Credit Card,Tuesday,No,Yes,No,None
501.31,April,398,46,Weekly,42,337.35,1.5,0.78,43,0,Premium,Paid,England,Computer,Credit Card,Saturday,No,No,Yes,None
510.3,May,520,39,None,26,166.13,5.3,0.91,66,0,Express,Paid,Netherlands,Computer,Credit Card,Monday,No,No,Yes,None
524.94,May,458,0,None,0,0,0.8,0,65,0,Premium,Paid,Egypt,iOS,Credit Card,Wednesday,No,No,Yes,None
447.37,June,432,15,None,12,359.05,1.2,0.87,49,0,Standard,Paid,Brazil,Computer,EFT,Thursday,Yes,No,No,Twitter
685.71,December,513,0,None,0,0,5.3,0,54,0,Express,Paid,South Africa,Computer,Credit Card,Tuesday,No,Yes,No,None
992.21,August,340,48,None,47,344.89,7.3,0.7,22,0,Premium,Paid,South Africa,Computer,Credit Card,Thursday,Yes,Yes,No,Facebook
916.74,December,334,24,None,22,283.9,8,0.82,51,0,Express,Paid,United States,Android,EFT,Wednesday,No,Yes,Yes,None
440.08,October,422,0,None,0,0,0.1,0,12,0,Standard,Free,South Africa,iOS,Account Credit,Sunday,No,No,Yes,None
577.15,January,351,14,None,9,208.66,6.2,0.88,38,0,Standard,Paid,China,Computer,EFT,Tuesday,Yes,No,Yes,Instagram
610.64,December,467,16,None,14,186.36,7.5,0.56,62,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,Yes,None
576.07,April,495,31,None,31,363.54,0.6,0.65,56,0,Express,Paid,South Africa,iOS,Credit Card,Saturday,Yes,Yes,Yes,Twitter
741.08,February,397,33,None,36,207,5.9,0.75,37,0,Express,Paid,Kenya,Computer,PayPal,Monday,No,Yes,No,None
635.4,March,375,32,None,23,177.17,8,0.81,27,37,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,No,None
685.36,February,376,14,None,8,353.12,0.7,0.67,56,0,Express,Paid,United States,Computer,Account Credit,Tuesday,No,No,No,None
770.57,February,494,0,None,0,0,6.4,0,46,0,Standard,Free,China,Computer,EFT,Saturday,No,Yes,No,None
532.98,July,405,35,None,31,518.65,4.8,0.96,31,0,Standard,Paid,Egypt,Computer,EFT,Wednesday,No,Yes,No,None
682.45,January,384,44,Weekly,49,367.4,1.1,0.83,47,0,Express,Paid,Japan,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
591.29,February,429,48,None,47,373.73,6.1,0.86,43,0,Express,Paid,India,Computer,Credit Card,Tuesday,Yes,Yes,No,Facebook
674.66,September,451,20,None,10,329.42,5.4,0.52,18,0,Express,Paid,Ireland,Computer,Credit Card,Tuesday,Yes,No,Yes,Twitter
566.3,July,415,31,None,35,181.15,5.1,0.99,21,0,Standard,Free,China,Computer,EFT,Saturday,Yes,No,No,Facebook
1274.63,December,574,12,None,16,400.7,6.9,1,76,0,Premium,Paid,Germany,Computer,Credit Card,Wednesday,Yes,Yes,No,Twitter
640.34,May,418,35,None,20,193.52,3.4,0.6,31,0,Standard,Paid,Belgium,Computer,EFT,Saturday,No,Yes,Yes,None
498.83,August,454,11,Monthly,13,290.17,3.5,0.87,64,0,Express,Paid,China,Computer,EFT,Wednesday,No,No,Yes,None
511.28,December,492,27,None,26,293.36,2.2,0.75,37,14,Standard,Paid,Germany,iOS,EFT,Thursday,Yes,No,Yes,Facebook
442.32,January,410,36,None,22,227.88,3.3,0.91,53,0,Express,Paid,Ireland,Android,Credit Card,Friday,No,No,Yes,None
565.74,October,451,24,None,33,472.97,5.7,0.55,46,37,Standard,Paid,South Africa,Android,EFT,Friday,Yes,Yes,No,Instagram
576.59,March,364,23,Monthly,29,187.33,4.5,0.74,39,0,Express,Paid,South Africa,Computer,PayPal,Monday,No,No,Yes,None
639.2,November,401,25,None,32,255.81,7.5,0.54,22,0,Express,Paid,India,Computer,EFT,Friday,Yes,No,Yes,Facebook
666.68,September,518,1,None,5,406.63,3.5,0.8,17,0,Premium,Paid,South Africa,iOS,Credit Card,Tuesday,No,Yes,Yes,None
607.84,November,463,0,None,0,0,1.5,0,33,0,Premium,Paid,South Africa,Computer,EFT,Saturday,No,No,Yes,None
501.25,April,513,45,None,42,374.79,0.8,0.63,80,0,Standard,Paid,South Africa,Computer,Credit Card,Sunday,No,No,Yes,None
547.7,August,372,52,None,57,252.71,4.8,0.72,46,0,Express,Paid,India,iOS,Credit Card,Tuesday,No,No,Yes,None
433.89,January,451,40,None,27,223.21,3.2,0.8,58,0,Premium,Paid,Belgium,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
468.11,July,395,31,None,24,316.3,2.1,0.89,72,0,Premium,Paid,Kenya,iOS,Account Credit,Sunday,No,No,Yes,None
674.39,February,394,43,Daily,42,380.73,4.6,0.63,87,0,Standard,Paid,Kenya,Computer,Credit Card,Wednesday,Yes,Yes,Yes,Facebook
587.81,February,455,14,None,16,258.03,6.5,0.6,44,0,Standard,Paid,South Africa,Computer,Credit Card,Monday,No,Yes,Yes,None
